Date,Portfolio_Value,Benchmark_Value,Portfolio_Drawdown,Benchmark_Drawdown
2020-05-11,11935.060556017595,11983.021166826577,-0.06647063168238607,-0.13040161969261327
2020-05-12,11839.071351842671,11744.180756474627,-0.07397865736169838,-0.14773407960422422
2020-05-13,11796.256929497209,11536.4818529693,-0.07732749002655576,-0.1628066249636416
2020-05-14,11915.694992378283,11674.537047709804,-0.06798535565940073,-0.1527880685355087
2020-05-15,11973.070428316489,11728.208102572074,-0.06349759841535932,-0.14889320248062554
2020-05-18,12120.316545178528,12085.442545810365,-0.0519803904534663,-0.12296898112566175
2020-05-19,12113.18559685137,11961.309020462448,-0.05253815466891479,-0.1319772530031437
2020-05-20,12230.040970336451,12164.51153484977,-0.043398031543268385,-0.11723100705017929
2020-05-21,12108.376501615141,12080.527255346822,-0.052914309579648995,-0.12332567987185693
2020-05-22,12145.157090461682,12103.466184222883,-0.05003742766429505,-0.12166101992351004
2020-05-26,12150.747034792104,12252.592343095434,-0.049600196770055574,-0.11083905237362092
2020-05-27,12231.145819776531,12434.89467249293,-0.04331161309611906,-0.09760951633564781
2020-05-28,12242.28324513009,12411.95574361687,-0.042440472676999096,-0.09927417628399457
2020-05-29,12320.003546298281,12467.265681990091,-0.03636139303475834,-0.09526037774732792
2020-06-01,12380.63363407507,12517.652169483948,-0.03161906539614665,-0.09160387015178637
2020-06-02,12404.410875834099,12621.298970910362,-0.029759271440727587,-0.08408230364617367
2020-06-03,12385.170644414195,12789.267529916255,-0.03126419225779475,-0.07189295800281854
2020-06-04,12427.645616741607,12755.672458045772,-0.027941910489720643,-0.0743309258306446
2020-06-05,12481.779879544192,13082.596396781993,-0.023707669371190506,-0.050606313844165265
2020-06-08,12608.229111047754,13240.731654722198,-0.013817139645285513,-0.039130563091510105
2020-06-09,12618.272250990663,13141.991983343503,-0.01303159138243216,-0.0462960230458578
2020-06-10,12669.567064812374,13068.665206904281,-0.009019444571764514,-0.051617289288901254
2020-06-11,12267.950711057905,12315.268416817446,-0.0404328303075746,-0.10629069921343687
2020-06-12,12352.802587488115,12462.757052248355,-0.03379593741267263,-0.09558756544617583
2020-06-15,12398.973747428168,12579.100100624728,-0.030184549471151245,-0.08714464232857351
2020-06-16,12505.86169830187,12821.219638067878,-0.021824052195787185,-0.06957421875424086
2020-06-17,12492.380668864009,12767.959324135321,-0.02287850322570271,-0.07343927766431199
2020-06-18,12485.937648679545,12772.882775014685,-0.023382459492588013,-0.0730819867231869
2020-06-19,12518.923491657726,12699.883775277654,-0.020802392720884865,-0.07837946646987352
2020-06-22,12598.781224344295,12781.357366845985,-0.014556128749263708,-0.07246699228833885
2020-06-23,12665.544393274626,12840.199405200892,-0.00933408746795746,-0.0681968720461192
2020-06-24,12480.115702949353,12512.659355070096,-0.02383783693239032,-0.09196619474981685
2020-06-25,12544.379523328127,12646.80163042388,-0.018811288188687,-0.0822315957906388
2020-06-26,12430.37085531422,12346.4208042185,-0.027728749422689127,-0.10402999506800312
2020-06-29,12529.632174039789,12527.88805106353,-0.01996478746092658,-0.09086106031120428
2020-06-30,12624.007066765766,12688.361268136778,-0.012583029020907341,-0.0792156457110924
2020-07-01,12649.558600838527,12777.24043706371,-0.010584454539400878,-0.07276575463054483
2020-07-02,12700.749478604755,12847.603622490187,-0.006580437336435218,-0.06765955384626159
2020-07-06,12828.826474383566,13045.938448839597,0.0,-0.053266552169066964
2020-07-07,12803.153693066304,12911.384072486799,-0.0020011792480415145,-0.06303105697221177
2020-07-08,12895.170512216248,13010.13734455853,0.0,-0.05586461002631401
2020-07-09,12843.074716420653,12936.0706904181,-0.004039946253230333,-0.061239568609681196
2020-07-10,12887.317415822221,13068.155180915399,-0.0006089951572634843,-0.05165430147202871
2020-07-13,12834.847671650388,12955.000134986878,-0.004677940513366019,-0.05986587377029483
2020-07-14,12937.622712687777,13122.883009626637,0.0,-0.04768274617370517
2020-07-15,13004.976944646798,13243.449073190974,0.0,-0.038933362179806266
2020-07-16,12921.155527808716,13199.82485027507,-0.006445333751443906,-0.0420991375766534
2020-07-17,12988.114715272442,13238.099920619556,-0.001296598175154516,-0.03932154595644847
2020-07-20,13060.185452647496,13345.08161197862,0.0,-0.031557969122758885
2020-07-21,13155.63423369411,13373.474418762484,0.0,-0.02949752556283421
2020-07-22,13282.237368000378,13449.596137620789,0.0,-0.02397343255625175
2020-07-23,13264.753212482237,13289.121560478236,-0.0013163562006702238,-0.035618945855518766
2020-07-24,13280.077684965334,13203.531039127629,-0.0001625993403978479,-0.04183018237925957
2020-07-27,13451.114852562256,13299.819865621072,0.0,-0.03484257830223436
2020-07-28,13466.093676271372,13215.465647267521,0.0,-0.04096409729407379
2020-07-29,13592.35469005154,13377.996649197257,0.0,-0.029169350872436224
2020-07-30,13510.206239226605,13330.269097192115,-0.006043724777507452,-0.0326329016199394
2020-07-31,13605.16245593865,13435.60646476302,0.0,-0.024988652064652932
2020-08-03,13660.262984145867,13529.016024540546,0.0,-0.01820999409877747
2020-08-04,13827.730027760179,13581.271247257675,0.0,-0.01441787386425641
2020-08-05,13925.988057195313,13665.624105541923,0.0,-0.008296453571571855
2020-08-06,14056.949110099828,13756.971800255053,0.0,-0.0016674235246869698
2020-08-07,13941.303159595329,13766.849983607764,-0.008226959463160306,-0.000950571561871611
2020-08-10,13941.575656410872,13807.997520321647,-0.00820757425991249,0.0
2020-08-11,13537.325496174408,13694.014192187176,-0.03696560397676004,-0.00825487750607705
2020-08-12,13602.245059862109,13884.943441177988,-0.03234727867877224,0.0
2020-08-13,13730.541087900812,13859.847442386275,-0.02322040292260098,-0.0018074253523630533
2020-08-14,13701.538563848406,13860.255463177382,-0.025283619046188442,-0.0017780395077008067
2020-08-17,13872.084340731357,13904.28362667648,-0.013151130300076743,0.0
2020-08-18,13940.9329096936,13934.320757248506,-0.008253298741963202,0.0
2020-08-19,13710.384318478838,13876.305641030245,-0.024654339210204906,-0.00416346926620604
2020-08-20,13772.155955168359,13919.509602531305,-0.020259954894966997,-0.0010629262075438092
2020-08-21,13734.9805032152,13968.884198463216,-0.02290458650471284,0.0
2020-08-24,13768.914070383382,14110.433411244903,-0.020490579958740433,0.0
2020-08-25,13805.128213553951,14159.809367246116,-0.01791433507893576,0.0
2020-08-26,13931.1835957836,14301.772041096126,-0.00894685705491148,0.0
2020-08-27,13865.974427175646,14333.0427545266,-0.013585784612890657,0.0
2020-08-28,14020.667505269266,14425.625392167483,-0.002581044047779412,0.0
2020-08-31,14005.693963832611,14373.36880938105,-0.003646249685174562,-0.0036224830026992056
2020-09-01,14077.839444056028,14508.743307523979,0.0,0.0
2020-09-02,14079.57599951453,14718.59928094496,0.0,0.0
2020-09-03,13806.87551550442,14212.067310101855,-0.019368515360087095,-0.03441441411472308
2020-09-04,13762.931536822161,14096.031637388116,-0.02248963056155153,-0.04229802250020044
2020-09-08,13565.353193989593,13710.885851899471,-0.03652260590394686,-0.06846530772463504
2020-09-09,13748.963025679046,13981.641648531842,-0.023481742194998236,-0.05006982107103086
2020-09-10,13614.407526213152,13738.866557684312,-0.033038528526527944,-0.06656426366121893
2020-09-11,13626.98399437965,13745.860034043895,-0.03214528655908998,-0.06608911815137161
2020-09-14,13760.234285794175,13926.9124597513,-0.022681202454631233,-0.053788190444086344
2020-09-15,13784.75825861819,13997.27700524708,-0.02093939056875758,-0.0490075354270783
2020-09-16,13793.772510719204,13941.7236144685,-0.020299154520362107,-0.05278190211226294
2020-09-17,13717.05176744374,13819.10384625559,-0.025748235037993415,-0.06111284216113402
2020-09-18,13655.791663279511,13660.009739456285,-0.0300992257330499,-0.07192189428372774
2020-09-21,13435.928839850929,13507.981192689655,-0.04571495332571061,-0.08225090344178332
2020-09-22,13460.755751097726,13645.552202758045,-0.043951625278924746,-0.07290415736612293
2020-09-23,13184.73599826932,13329.098077521638,-0.06355589126235517,-0.09440444548430657
2020-09-24,13225.400987610828,13364.625807872666,-0.06066766583973514,-0.09199064715520718
2020-09-25,13299.614957059042,13580.690497665,-0.055396628597507616,-0.07731094254010452
2020-09-28,13466.547619370704,13806.256631612921,-0.04354025861041303,-0.061985697953824886
2020-09-29,13470.47127712861,13731.066560227642,-0.04326158134356622,-0.06709420522072372
2020-09-30,13488.486132913802,13835.177145286614,-0.041982078623753284,-0.06002080216981276
2020-10-01,13572.89625117765,13923.996471164184,-0.03598686127723956,-0.053986306347064354
2020-10-02,13501.616925245202,13791.797734845377,-0.04104946585673157,-0.06296805344102559
2020-10-05,13654.761315043363,14036.369477243083,-0.03017240607855066,-0.046351544102780744
2020-10-06,13505.43283579133,13836.82554928269,-0.0407784413211732,-0.05990880754555458
2020-10-07,13605.254730979055,14077.680222273406,-0.033688604582398675,-0.04354484054072338
2020-10-08,13693.958379868234,14202.447539916844,-0.027388439798158186,-0.035067993303978175
2020-10-09,13858.378446547513,14329.276722624678,-0.015710526579397352,-0.026451060382104978
2020-10-12,13928.637729494832,14559.801669253859,-0.010720370416332338,-0.010788907874996258
2020-10-13,13792.535648955529,14464.777707212848,-0.020387002461501633,-0.017244954420405675
2020-10-14,13775.499392865051,14373.892436062972,-0.02159700026903967,-0.023419813142698552
2020-10-15,13788.561999001053,14356.125850748851,-0.020669230417415436,-0.02462689711685917
2020-10-16,13760.646897999846,14347.454048868512,-0.02265189672797543,-0.0252160701566854
2020-10-19,13667.824797896496,14129.32205373457,-0.029244573958209584,-0.0400362300761379
2020-10-20,13730.192602023086,14185.919977738386,-0.024814909021656045,-0.03619089650033433
2020-10-21,13757.606115695078,14159.064049267696,-0.022867867883987012,-0.03801552178960749
2020-10-22,13727.878956959963,14236.734887062905,-0.02497923535244914,-0.03273846815748887
2020-10-23,13738.51548853459,14285.066309838885,-0.02422377712167622,-0.0294547709894743
2020-10-26,13611.328483519299,14021.083658338895,-0.03325721712155091,-0.04739008171172133
2020-10-27,13610.769713335356,13972.7467952857,-0.033296903699041765,-0.05067414849895787
2020-10-28,13283.331337524933,13495.177500264703,-0.05655317049441354,-0.0831208022806985
2020-10-29,13306.723135571765,13632.329608987555,-0.05489177117048227,-0.07380251688513016
2020-10-30,13268.308952302417,13490.218687583443,-0.057620133393227635,-0.08345771020152758
2020-11-02,13412.870301910078,13641.420312213428,-0.0473526828952407,-0.07318488316521213
2020-11-03,13557.4940474803,13882.273625134841,-0.03708080073236806,-0.05682100856518629
2020-11-04,13704.825829864874,14192.53127462363,-0.02661658061738351,-0.035741716740830716
2020-11-05,13966.630657592783,14469.325778964392,-0.008021927785726102,-0.016935952750835672
2020-11-06,13966.765700579595,14466.016730348512,-0.008012336375671055,-0.01716077364260109
2020-11-09,13791.612829700956,14647.79271292548,-0.020452545575484912,-0.004810686578793361
2020-11-10,13819.80647771045,14626.314498481584,-0.01845009550096095,-0.0062699432671456355
2020-11-11,13844.611847617394,14734.963634806974,-0.016688297424953584,0.0
2020-11-12,13811.078492158631,14592.023071127613,-0.01906999950603326,-0.00970077478452048
2020-11-13,13940.865716368306,14794.04096515142,-0.009851879286067141,0.0
2020-11-16,14030.998820959014,14978.709815137341,-0.0034501876020408607,0.0
2020-11-17,13981.295611723679,14898.147470002481,-0.00698035138233144,-0.005378456898433576
2020-11-18,13872.115440056054,14718.852253835446,-0.014734858454944284,-0.01734846088274473
2020-11-19,13890.983072211398,14780.822451588845,-0.013394787407634662,-0.013211242222511915
2020-11-20,13876.148274700381,14679.60745407743,-0.014448426914359071,-0.01996849960719857
2020-11-23,13800.147121818374,14767.601217887659,-0.019846398620653877,-0.014093910614139664
2020-11-24,13835.28062052883,15005.563023469424,-0.017351046579394406,0.0
2020-11-25,13827.865330847748,14982.428244613633,-0.01787771653602794,-0.0015417468054751823
2020-11-27,13792.308225624754,15024.152450712278,-0.020403155173116118,0.0
2020-11-30,13707.627378385558,14957.640981553857,-0.02641760100885127,-0.004426969799235972
2020-12-01,13894.13297830299,15121.235557679078,-0.013171065749276432,0.0
2020-12-02,13949.827635020214,15153.050298831027,-0.00921536021388645,0.0
2020-12-03,14002.738505652052,15148.918408286414,-0.005457372712440187,-0.00027267714837137593
2020-12-04,14046.316784751405,15279.463300331932,-0.002362231274881614,0.0
2020-12-07,14116.25638823222,15248.070180664126,0.0,-0.002054595704753837
2020-12-08,14156.285182106698,15292.684534033117,0.0,0.0
2020-12-09,13998.458602962757,15155.528345102353,-0.011148869715017528,-0.008968745064055223
2020-12-10,14006.000212416067,15150.570892490397,-0.010616130415385257,-0.009292916572394607
2020-12-11,14005.715943315165,15132.802947106973,-0.010636211184968937,-0.010454775717784201
2020-12-14,13947.449755899821,15065.049734674281,-0.014752134724640991,-0.014885208601030455
2020-12-15,14125.855820962659,15268.721472971376,-0.0021495301028903483,-0.0015669623608864686
2020-12-16,14174.897713683167,15292.684534033117,0.0,0.0
2020-12-17,14285.800006939897,15378.201611641322,0.0,0.0
2020-12-18,14249.036072949104,15316.797202718262,-0.0025734599373457034,-0.003992951222370242
2020-12-21,14188.287574807206,15262.03537227443,-0.0068258292909966975,-0.007553954766658417
2020-12-22,14122.756548060324,15236.311021464411,-0.011412973638183901,-0.009226734943408399
2020-12-23,14180.436686690235,15250.001479075368,-0.00737538816156447,-0.008336484057336413
2020-12-24,14230.947041293752,15309.330422240997,-0.003839684555257534,-0.004478494374022832
2020-12-28,14261.604406682007,15440.851844046565,-0.0016936818551383883,0.0
2020-12-29,14278.214682410324,15411.394102997912,-0.0005309695309949809,-0.0019077795283691243
2020-12-30,14342.281489529596,15433.380983361389,0.0,-0.0004838373401048382
2020-12-31,14400.217088298949,15511.795779065718,0.0,0.0
2021-01-04,14437.619656853702,15300.617818281547,0.0,-0.013614024049309021
2021-01-05,14533.964931231438,15406.000068139472,0.0,-0.006820339336147334
2021-01-06,14470.048925796676,15498.103961385457,-0.0043976991644870955,-0.000882671347358705
2021-01-07,14552.284972016816,15728.366414639024,0.0,0.0
2021-01-08,14405.743544324208,15817.984101197862,-0.010069994366822675,0.0
2021-01-11,14331.58559734991,15711.358747996363,-0.015165960197405333,-0.006740767503580011
2021-01-12,14392.55914801048,15714.674596958763,-0.010975996162353875,-0.006531142247846628
2021-01-13,14388.267276620576,15756.993153343123,-0.011270923824790152,-0.0038557977719879616
2021-01-14,14376.743038114615,15701.812421553754,-0.012062843343142176,-0.0073442784428713204
2021-01-15,14240.309132685034,15587.30818687597,-0.02143827171689488,-0.01458314238060365
2021-01-19,14346.273471256201,15709.696743307251,-0.014156642833531815,-0.006845838078849166
2021-01-20,14539.27598556378,15927.097021155809,-0.0008939480279593154,0.0
2021-01-21,14538.840723851426,15941.619841180627,-0.0009238582250994999,0.0
2021-01-22,14452.186073390427,15885.19464597838,-0.006878569160710738,-0.0035394894473953884
2021-01-25,14499.729585181667,15947.840798175712,-0.003611486920178506,0.0
2021-01-26,14476.377733722436,15922.947449710247,-0.005216173160458629,-0.0015609228095825997
2021-01-27,14261.394225204838,15533.784019498498,-0.019989352007010824,-0.0259631873629299
2021-01-28,14320.907555414598,15667.3809070615,-0.015899731007683174,-0.01758607291504272
2021-01-29,14175.603117698474,15353.723084313484,-0.025884722230404274,-0.037253802654600716
2021-02-01,14369.089955741989,15609.295067239445,-0.012588745796766648,-0.021228311419749873
2021-02-02,14400.83980095273,15830.011194050405,-0.010406968483321082,-0.007388436191235722
2021-02-03,14404.903034020024,15842.459908387093,-0.010127752327569073,-0.006607846862922902
2021-02-04,14361.704265477361,16022.522203641409,-0.013096273671518261,0.0
2021-02-05,14451.749823546988,16085.583176976366,-0.00690854725997675,0.0
2021-02-08,14575.866001759261,16201.75349655117,0.0,0.0
2021-02-09,14599.925259229987,16190.966786903593,0.0,-0.000665774210789759
2021-02-10,14620.656015454311,16183.910747356043,0.0,-0.0011012850676270463
2021-02-11,14582.29289795439,16210.048559234385,-0.0026238985076572742,0.0
2021-02-12,14608.08395994725,16290.128079766433,-0.0008598831334088655,0.0
2021-02-16,14533.554625879857,16276.013280532721,-0.005957420069413212,-0.0008664633675436559
2021-02-17,14476.95501137522,16279.75211104857,-0.009828629025072285,-0.000636948258912118
2021-02-18,14436.323217008516,16210.463380372012,-0.012607696826390846,-0.004890366668962595
2021-02-19,14445.88954703229,16181.835281598609,-0.011953394446684898,-0.006647756091146504
2021-02-22,14496.607709596567,16057.371259409894,-0.008484455535143107,-0.014288213034103785
2021-02-23,14499.522799333687,16076.870573016919,-0.008285073938719611,-0.013091211174355124
2021-02-24,14582.520727542216,16254.026400169249,-0.00260831578773109,-0.002216169168247705
2021-02-25,14288.999057430618,15862.372683062438,-0.02268413658546689,-0.026258565593188878
2021-02-26,14098.020225863762,15780.639318257101,-0.03574639804384382,-0.03127592116001565
2021-03-01,14241.590178040351,16163.16697033614,-0.02592673249499068,-0.00779374531671043
2021-03-02,14217.873953280665,16037.042303527618,-0.027548836505550647,-0.015536144037637532
2021-03-03,14075.44763336936,15824.622599469178,-0.03729028174308017,-0.02857592512580968
2021-03-04,13948.00350814946,15628.79030063856,-0.046006999042576754,-0.040597457299878695
2021-03-05,14099.71216337725,15916.311671577536,-0.03563067563633357,-0.02294741983356198
2021-03-08,13988.324282446965,15837.064513459347,-0.04324920388927551,-0.02781215494983279
2021-03-09,14205.456810805106,16063.181475475263,-0.02839812414780374,-0.013931542046808994
2021-03-10,14283.19363364128,16163.16697033614,-0.023081206578988458,-0.00779374531671043
2021-03-11,14371.98207493319,16327.04852108444,-0.017008398272845483,0.0
2021-03-12,14370.711629649726,16349.03676151722,-0.017095292136029273,0.0
2021-03-15,14436.30171945955,16446.53604969095,-0.01260916718100028,0.0
2021-03-16,14427.13884968208,16425.790912601744,-0.013235874338858662,-0.0012613681705695573
2021-03-17,14488.260209033035,16481.79992659706,-0.009055394387319672,0.0
2021-03-18,14290.82206780894,16241.999307316704,-0.022559449267989782,-0.01454941938067001
2021-03-19,14324.189147027642,16211.947215982338,-0.020277261712011954,-0.016372769467930228
2021-03-22,14372.35800771812,16341.397252238385,-0.016982685829810648,-0.008518649357713985
2021-03-23,14240.429693405167,16212.77685825759,-0.026006105447473605,-0.016322432594594382
2021-03-24,14248.305191857495,16130.362098731104,-0.025467449832841608,-0.021322782064526435
2021-03-25,14243.043176009418,16221.103202534789,-0.02582735268826169,-0.015817248433017333
2021-03-26,14405.656868608625,16482.50308242707,-0.01470516416078925,0.0
2021-03-29,14331.009152252142,16474.179458288476,-0.019810798017271418,-0.0005049975781571243
2021-03-30,14211.401834615554,16430.473631214354,-0.027991506017662156,-0.0031566474432021385
2021-03-31,14316.510193259339,16497.070784738906,-0.020802474381004826,0.0
2021-04-01,14490.0643572864,16675.22626282945,-0.00893199717098017,0.0
2021-04-05,14570.466049873425,16914.568538754458,-0.0034328121479525143,0.0
2021-04-06,14618.410148036985,16904.57882971885,-0.00015360920980240632,-0.000590597922301213
2021-04-07,14606.927876469665,16924.14070651384,-0.0009389550626275418,0.0
2021-04-08,14708.171488259371,17004.475920074983,0.0,0.0
2021-04-09,14711.028024217541,17128.099419434016,0.0,0.0
2021-04-12,14678.432724220056,17134.344857676566,-0.0022157051120986425,0.0
2021-04-13,14754.670736849734,17185.127125337796,0.0,0.0
2021-04-14,14736.541571394308,17126.436054675603,-0.0012287068806048377,-0.003415224701809664
2021-04-15,14920.268628626547,17310.416709593854,0.0,0.0
2021-04-16,14976.682836444357,17368.274057772887,0.0,0.0
2021-04-19,14926.859154593061,17282.946029797895,-0.003326750148574604,-0.004912867432374794
2021-04-20,14888.668887713322,17156.405181782444,-0.005876731829885691,-0.01219861428289848
2021-04-21,15010.555250686468,17318.74169380175,0.0,-0.0028518875166511607
2021-04-22,14918.981905759585,17160.56835392104,-0.006100596773240278,-0.011958914464439351
2021-04-23,14987.831539923813,17346.62991487394,-0.0015138487806182896,-0.0012461884714019176
2021-04-26,15027.79762455694,17382.841760084728,0.0,0.0
2021-04-27,15021.432158673737,17379.094769153056,-0.000423579425424387,-0.00021555686828349742
2021-04-28,15039.490250050032,17374.103314808508,0.0,-0.0005027052191365787
2021-04-29,15070.175591680287,17484.823836683423,0.0,0.0
2021-04-30,14987.549814807955,17369.938782600606,-0.005482734847359475,-0.006570558282765567
2021-05-03,15090.995766928965,17407.401891570786,0.0,-0.004427951109819301
2021-05-04,15020.11400971513,17300.01353948992,-0.004696956934357452,-0.010569754600888189
2021-05-05,15049.257203943884,17305.423895180003,-0.00276579250499487,-0.01026032307669213
2021-05-06,15211.001974499588,17443.61645692018,0.0,-0.0023567512116873667
2021-05-07,15331.095783275776,17570.572126073257,0.0,0.0
2021-05-10,15262.963344496746,17396.579820121315,-0.0044440684307349805,-0.009902483806645795
2021-05-11,15206.495689141313,17241.319748689115,-0.008127279086625055,-0.01873885352290602
2021-05-12,14977.889641890319,16875.024523749635,-0.023038545083695777,-0.03958593933839457
2021-05-13,15053.426720413701,17077.734693049017,-0.01811149488511938,-0.028049025921751916
2021-05-14,15236.980692384263,17339.969655493765,-0.006138836533405564,-0.01312435752944532
2021-05-17,15299.149489662354,17295.84764721271,-0.002083758008235233,-0.015635488525321133
2021-05-18,15249.64695063837,17146.834374092366,-0.005312655650241042,-0.02411633206593764
2021-05-19,15200.251994045313,17101.877283258847,-0.008534536022741198,-0.02667499040164468
2021-05-20,15298.143755343488,17285.856578107796,-0.002149358949817154,-0.016204113669296354
2021-05-21,15306.845312093337,17271.70641707219,-0.0015817832935916204,-0.017009446639337133
2021-05-24,15413.10322998461,17447.776908920172,0.0,-0.006988686325749591
2021-05-25,15449.217645191991,17409.06797646781,0.0,-0.009191741079722081
2021-05-26,15460.288929219121,17443.61645692018,0.0,-0.007225471557905979
2021-05-27,15483.715749412011,17452.77244347263,0.0,-0.006704373753761982
2021-05-28,15518.903476906371,17483.992834338867,0.0,-0.0049275169364527
2021-06-01,15532.006508217215,17468.591409543864,0.0,-0.0058040635101495874
2021-06-02,15584.227574359784,17496.06072927052,0.0,-0.004240692691626563
2021-06-03,15425.59933515517,17431.12694050438,-0.010178768145403623,-0.007936291690920727
2021-06-04,15575.913105607444,17590.551544144484,-0.0005335181812937258,0.0
2021-06-07,15597.362541216602,17573.485394521766,0.0,-0.0009701884321188022
2021-06-08,15596.54116378077,17577.228305245524,-5.266130306719303e-05,-0.0007574088206117102
2021-06-09,15568.812365176005,17551.004809001046,-0.0018304489598899793,-0.0022481805100990357
2021-06-10,15639.211549137457,17632.591286321585,0.0,0.0
2021-06-11,15578.167265446065,17661.72941108387,-0.0039032839666881054,0.0
2021-06-14,15554.756395937837,17701.272066019395,-0.00540021809502783,0.0
2021-06-15,15509.415200701036,17668.804491601673,-0.00829941765469497,-0.0018341944181542238
2021-06-16,15354.822211513005,17570.154584797023,-0.01818437820416446,-0.007407234956524673
2021-06-17,15150.38581935392,17564.32804790001,-0.031256417770657824,-0.007736394176002369
2021-06-18,15031.233614698122,17327.376773810884,-0.038875229261341314,-0.02112250977297092
2021-06-21,15220.299646884698,17575.43301376465,-0.026785998829708484,-0.007109040061381502
2021-06-22,15234.074643170394,17669.397481818083,-0.025905200188267013,-0.0018006945536135188
2021-06-23,15228.594859807792,17648.098796522278,-0.026255587632377255,-0.0030039236332169037
2021-06-24,15277.696392831282,17752.500436412236,-0.023115945146615392,0.0
2021-06-25,15318.508369116162,17815.561409747195,-0.02050635219132789,0.0
2021-06-28,15332.532834987123,17851.475399780473,-0.01960960200498393,0.0
2021-06-29,15282.925131029986,17861.08020920314,-0.022781609992808184,0.0
2021-06-30,15324.202062219128,17876.113055216843,-0.020142286964313246,0.0
2021-07-01,15391.541056299571,17975.08937865438,-0.015836507618029214,0.0
2021-07-02,15495.407615815902,18112.482219643985,-0.009195088439703718,0.0
2021-07-06,15472.199710418026,18079.488298405733,-0.010679044668888171,-0.0018216123465655439
2021-07-07,15507.714554494327,18143.38163415455,-0.00840816010640783,0.0
2021-07-08,15446.33189184225,17995.547541120504,-0.012333080647268612,-0.008148100283342483
2021-07-09,15566.224697675432,18187.649169851098,-0.0046669137528259986,0.0
2021-07-12,15591.788258153658,18252.79648949792,-0.0030323325977654387,0.0
2021-07-13,15579.443314469108,18190.569238646123,-0.003821691041173047,-0.003409189977415234
2021-07-14,15643.230700097047,18217.713501809198,0.0,-0.001922060967967706
2021-07-15,15614.327202418111,18155.49305130392,-0.0018476680573889382,-0.005330878380744736
2021-07-16,15494.022949146045,18013.09107506882,-0.00953816726298591,-0.01313253092845354
2021-07-19,15334.90834181222,17747.071039751903,-0.019709634422441467,-0.02770673798050587
2021-07-20,15453.708410732,18001.394479057075,-0.01211529082441202,-0.01377334210598871
2021-07-21,15522.845482323195,18147.13950564065,-0.007695674894899103,-0.005788536782188982
2021-07-22,15562.063983891,18185.141202055092,-0.0051886159427121424,-0.003706571071548067
2021-07-23,15621.960062580853,18372.232335470886,-0.0013597343108966806,0.0
2021-07-26,15632.449821588094,18417.33087351199,-0.0006891721227946813,0.0
2021-07-27,15601.034442902937,18333.391476296067,-0.0026974132136175456,-0.00455763095056547
2021-07-28,15640.476775483385,18325.874373254563,-0.00017604577126418064,-0.004965784721224779
2021-07-29,15754.646968319885,18401.880486222057,0.0,-0.00083890480092064
2021-07-30,15664.102393513645,18312.515772553706,-0.005747166216311303,-0.005691112446105298
2021-08-02,15628.565160375356,18274.09517479373,-0.008002832954496511,-0.007777223513113092
2021-08-03,15685.934412630686,18422.76163024163,-0.0043614151321428474,0.0
2021-08-04,15628.961460798091,18332.137492398062,-0.00797767844462192,-0.004919139685051722
2021-08-05,15672.95701240423,18448.235728299773,-0.005185134016644174,0.0
2021-08-06,15529.276520906358,18478.718961603405,-0.01430501412483003,0.0
2021-08-09,15405.273730947793,18463.68747565901,-0.022175884872230198,-0.0008134484850181988
2021-08-10,15434.111953298068,18486.65224585184,-0.02034542669641293,0.0
2021-08-11,15542.765185067494,18532.591306722625,-0.013448843612837017,0.0
2021-08-12,15559.179853525076,18588.13517701608,-0.012406949847106188,0.0
2021-08-13,15651.783329918782,18621.96146066819,-0.006529098278618684,0.0
2021-08-16,15688.281677573335,18665.810095019202,-0.004212426395843684,0.0
2021-08-17,15608.575659282113,18543.450100043297,-0.009271633273122436,-0.006555300538954652
2021-08-18,15512.845474203814,18340.49239813064,-0.015347947472405801,-0.017428533518369593
2021-08-19,15486.254284363533,18368.893365330325,-0.017035778998796186,-0.015906983312131022
2021-08-20,15520.199560684861,18515.050492912917,-0.014881159070492677,-0.008076777880993992
2021-08-23,15698.47751949217,18677.92423230718,-0.0035652622963030043,0.0
2021-08-24,15742.539974275316,18707.56830285044,-0.0007684713004940001,0.0
2021-08-25,15731.076854183984,18746.826703301493,-0.0014960737732363175,0.0
2021-08-26,15681.033832270974,18636.16058419873,-0.004672471315728952,-0.005903192089745727
2021-08-27,15857.268041536048,18802.78539473257,0.0,0.0
2021-08-30,15871.328815829609,18885.473528189104,0.0,0.0
2021-08-31,15869.080788105068,18857.490102265652,-0.00014164080088235572,-0.0014817434088524781
2021-09-01,15878.693697945586,18867.51109289525,0.0,-0.0009511244325986337
2021-09-02,15908.204636088021,18925.564291054015,0.0,0.0
2021-09-03,15966.215808579094,18920.965896738235,0.0,-0.00024297263981472834
2021-09-07,15808.653241735296,18853.314689503317,-0.009868497879073889,-0.0038175665697244474
2021-09-08,15792.195238134043,18830.345839102578,-0.01089929965443313,-0.005031208078506103
2021-09-09,15769.669411271696,18749.748132165823,-0.012310142845607065,-0.009289876707734375
2021-09-10,15690.83801861386,18601.916759270385,-0.017247530239273473,-0.017101076977483635
2021-09-13,15745.499733772043,18649.52054496889,-0.01382394409879228,-0.014585760394769757
2021-09-14,15739.633051036468,18548.878136634332,-0.01419138763118041,-0.019903562642924234
2021-09-15,15793.15816361747,18703.811791433644,-0.01083898946603459,-0.01171708786116316
2021-09-16,15643.686663709666,18674.163640682476,-0.020200725628180722,-0.013283654136028824
